Bene_Geo_Lvl,Bene_Geo_Desc,Bene_Geo_Cd,Bene_Age_Lvl,Bene_Demo_Lvl,Bene_Demo_Desc,Bene_Cond,Prvlnc
County,"Kentucky : Carter",21043,65+,All,All,"Autism Spectrum Disorders",""
County,"Kentucky : Casey",21045,65+,All,All,"Autism Spectrum Disorders",""
County,"Kentucky : Christian",21047,65+,All,All,"Autism Spectrum Disorders",""
County,"Kentucky : Clark",21049,65+,All,All,"Autism Spectrum Disorders",""
County,"Kentucky : Clay",21051,65+,All,All,"Autism Spectrum Disorders",""
County,"Kentucky : Clinton",21053,65+,All,All,"Autism Spectrum Disorders",0
County,"Kentucky : Crittenden",21055,65+,All,All,"Autism Spectrum Disorders",""
County,"Kentucky : Cumberland",21057,65+,All,All,"Autism Spectrum Disorders",0
County,"Kentucky : Daviess",21059,65+,All,All,"Autism Spectrum Disorders",""
County,"Kentucky : Edmonson",21061,65+,All,All,"Autism Spectrum Disorders",""
County,"Kentucky : Elliott",21063,65+,All,All,"Autism Spectrum Disorders",0
County,"Kentucky : Estill",21065,65+,All,All,"Autism Spectrum Disorders",""
County,"Kentucky : Fayette",21067,65+,All,All,"Autism Spectrum Disorders",""
County,"Kentucky : Fleming",21069,65+,All,All,"Autism Spectrum Disorders",""
County,"Kentucky : Floyd",21071,65+,All,All,"Autism Spectrum Disorders",""
County,"Kentucky : Franklin",21073,65+,All,All,"Autism Spectrum Disorders",""
County,"Kentucky : Fulton",21075,65+,All,All,"Autism Spectrum Disorders",0
County,"Kentucky : Gallatin",21077,65+,All,All,"Autism Spectrum Disorders",0
County,"Kentucky : Garrard",21079,65+,All,All,"Autism Spectrum Disorders",""
County,"Kentucky : Grant",21081,65+,All,All,"Autism Spectrum Disorders",0
County,"Kentucky : Graves",21083,65+,All,All,"Autism Spectrum Disorders",""
County,"Kentucky : Grayson",21085,65+,All,All,"Autism Spectrum Disorders",0
County,"Kentucky : Green",21087,65+,All,All,"Autism Spectrum Disorders",0
County,"Kentucky : Greenup",21089,65+,All,All,"Autism Spectrum Disorders",""
County,"Kentucky : Hancock",21091,65+,All,All,"Autism Spectrum Disorders",0
County,"Kentucky : Hardin",21093,65+,All,All,"Autism Spectrum Disorders",""
County,"Kentucky : Harlan",21095,65+,All,All,"Autism Spectrum Disorders",""
County,"Kentucky : Harrison",21097,65+,All,All,"Autism Spectrum Disorders",""
County,"Kentucky : Hart",21099,65+,All,All,"Autism Spectrum Disorders",""
County,"Kentucky : Henderson",21101,65+,All,All,"Autism Spectrum Disorders",""
County,"Kentucky : Henry",21103,65+,All,All,"Autism Spectrum Disorders",""
County,"Kentucky : Hickman",21105,65+,All,All,"Autism Spectrum Disorders",0
County,"Kentucky : Hopkins",21107,65+,All,All,"Autism Spectrum Disorders",""
County,"Kentucky : Jackson",21109,65+,All,All,"Autism Spectrum Disorders",0
County,"Kentucky : Jefferson",21111,65+,All,All,"Autism Spectrum Disorders",""
County,"Kentucky : Jessamine",21113,65+,All,All,"Autism Spectrum Disorders",""
County,"Kentucky : Johnson",21115,65+,All,All,"Autism Spectrum Disorders",""
County,"Kentucky : Kenton",21117,65+,All,All,"Autism Spectrum Disorders",""
County,"Kentucky : Knott",21119,65+,All,All,"Autism Spectrum Disorders",""
County,"Kentucky : Knox",21121,65+,All,All,"Autism Spectrum Disorders",""
County,"Kentucky : Larue",21123,65+,All,All,"Autism Spectrum Disorders",0
County,"Kentucky : Laurel",21125,65+,All,All,"Autism Spectrum Disorders",""
County,"Kentucky : Lawrence",21127,65+,All,All,"Autism Spectrum Disorders",0
County,"Kentucky : Lee",21129,65+,All,All,"Autism Spectrum Disorders",0
County,"Kentucky : Leslie",21131,65+,All,All,"Autism Spectrum Disorders",""
County,"Kentucky : Letcher",21133,65+,All,All,"Autism Spectrum Disorders",""
County,"Kentucky : Lewis",21135,65+,All,All,"Autism Spectrum Disorders",""
County,"Kentucky : Lincoln",21137,65+,All,All,"Autism Spectrum Disorders",""
County,"Kentucky : Livingston",21139,65+,All,All,"Autism Spectrum Disorders",""
County,"Kentucky : Logan",21141,65+,All,All,"Autism Spectrum Disorders",""
County,"Kentucky : Lyon",21143,65+,All,All,"Autism Spectrum Disorders",0
County,"Kentucky : Madison",21151,65+,All,All,"Autism Spectrum Disorders",""
County,"Kentucky : Magoffin",21153,65+,All,All,"Autism Spectrum Disorders",""
County,"Kentucky : Marion",21155,65+,All,All,"Autism Spectrum Disorders",""
County,"Kentucky : Marshall",21157,65+,All,All,"Autism Spectrum Disorders",0
County,"Kentucky : Martin",21159,65+,All,All,"Autism Spectrum Disorders",0
County,"Kentucky : Mason",21161,65+,All,All,"Autism Spectrum Disorders",0
County,"Kentucky : McCracken",21145,65+,All,All,"Autism Spectrum Disorders",""
County,"Kentucky : McCreary",21147,65+,All,All,"Autism Spectrum Disorders",""
County,"Kentucky : McLean",21149,65+,All,All,"Autism Spectrum Disorders",0
County,"Kentucky : Meade",21163,65+,All,All,"Autism Spectrum Disorders",""
County,"Kentucky : Menifee",21165,65+,All,All,"Autism Spectrum Disorders",0
County,"Kentucky : Mercer",21167,65+,All,All,"Autism Spectrum Disorders",""
County,"Kentucky : Metcalfe",21169,65+,All,All,"Autism Spectrum Disorders",0
County,"Kentucky : Monroe",21171,65+,All,All,"Autism Spectrum Disorders",0
County,"Kentucky : Montgomery",21173,65+,All,All,"Autism Spectrum Disorders",""
County,"Kentucky : Morgan",21175,65+,All,All,"Autism Spectrum Disorders",0
County,"Kentucky : Muhlenberg",21177,65+,All,All,"Autism Spectrum Disorders",""
County,"Kentucky : Nelson",21179,65+,All,All,"Autism Spectrum Disorders",""
County,"Kentucky : Nicholas",21181,65+,All,All,"Autism Spectrum Disorders",0
County,"Kentucky : Ohio",21183,65+,All,All,"Autism Spectrum Disorders",""
County,"Kentucky : Oldham",21185,65+,All,All,"Autism Spectrum Disorders",""
County,"Kentucky : Owen",21187,65+,All,All,"Autism Spectrum Disorders",0
County,"Kentucky : Owsley",21189,65+,All,All,"Autism Spectrum Disorders",0
County,"Kentucky : Pendleton",21191,65+,All,All,"Autism Spectrum Disorders",""
County,"Kentucky : Perry",21193,65+,All,All,"Autism Spectrum Disorders",0
County,"Kentucky : Pike",21195,65+,All,All,"Autism Spectrum Disorders",""
County,"Kentucky : Powell",21197,65+,All,All,"Autism Spectrum Disorders",""
County,"Kentucky : Pulaski",21199,65+,All,All,"Autism Spectrum Disorders",""
County,"Kentucky : Robertson",21201,65+,All,All,"Autism Spectrum Disorders",0
County,"Kentucky : Rockcastle",21203,65+,All,All,"Autism Spectrum Disorders",0
County,"Kentucky : Rowan",21205,65+,All,All,"Autism Spectrum Disorders",""
County,"Kentucky : Russell",21207,65+,All,All,"Autism Spectrum Disorders",0
County,"Kentucky : Scott",21209,65+,All,All,"Autism Spectrum Disorders",""
County,"Kentucky : Shelby",21211,65+,All,All,"Autism Spectrum Disorders",0
County,"Kentucky : Simpson",21213,65+,All,All,"Autism Spectrum Disorders",0
County,"Kentucky : Spencer",21215,65+,All,All,"Autism Spectrum Disorders",0
County,"Kentucky : Taylor",21217,65+,All,All,"Autism Spectrum Disorders",""
County,"Kentucky : Todd",21219,65+,All,All,"Autism Spectrum Disorders",0
County,"Kentucky : Trigg",21221,65+,All,All,"Autism Spectrum Disorders",0
County,"Kentucky : Trimble",21223,65+,All,All,"Autism Spectrum Disorders",0
County,"Kentucky : Union",21225,65+,All,All,"Autism Spectrum Disorders",0
County,"Kentucky : Unknown",21999,65+,All,All,"Autism Spectrum Disorders",""
County,"Kentucky : Warren",21227,65+,All,All,"Autism Spectrum Disorders",""
County,"Kentucky : Washington",21229,65+,All,All,"Autism Spectrum Disorders",0
County,"Kentucky : Wayne",21231,65+,All,All,"Autism Spectrum Disorders",0
County,"Kentucky : Webster",21233,65+,All,All,"Autism Spectrum Disorders",""
County,"Kentucky : Whitley",21235,65+,All,All,"Autism Spectrum Disorders",""
County,"Kentucky : Wolfe",21237,65+,All,All,"Autism Spectrum Disorders",""
County,"Kentucky : Woodford",21239,65+,All,All,"Autism Spectrum Disorders",0
State,Kentucky,21,65+,All,All,"Autism Spectrum Disorders",0.0001
County,"Louisiana : Acadia",22001,65+,All,All,"Autism Spectrum Disorders",""
County,"Louisiana : Allen",22003,65+,All,All,"Autism Spectrum Disorders",""
County,"Louisiana : Ascension",22005,65+,All,All,"Autism Spectrum Disorders",""
County,"Louisiana : Assumption",22007,65+,All,All,"Autism Spectrum Disorders",""
County,"Louisiana : Avoyelles",22009,65+,All,All,"Autism Spectrum Disorders",""
County,"Louisiana : Beauregard",22011,65+,All,All,"Autism Spectrum Disorders",0
County,"Louisiana : Bienville",22013,65+,All,All,"Autism Spectrum Disorders",0
County,"Louisiana : Bossier",22015,65+,All,All,"Autism Spectrum Disorders",""
County,"Louisiana : Caddo",22017,65+,All,All,"Autism Spectrum Disorders",""
County,"Louisiana : Calcasieu",22019,65+,All,All,"Autism Spectrum Disorders",""
County,"Louisiana : Caldwell",22021,65+,All,All,"Autism Spectrum Disorders",""
County,"Louisiana : Cameron",22023,65+,All,All,"Autism Spectrum Disorders",0
County,"Louisiana : Catahoula",22025,65+,All,All,"Autism Spectrum Disorders",0
County,"Louisiana : Claiborne",22027,65+,All,All,"Autism Spectrum Disorders",0
County,"Louisiana : Concordia",22029,65+,All,All,"Autism Spectrum Disorders",""
County,"Louisiana : DeSoto",22031,65+,All,All,"Autism Spectrum Disorders",0
County,"Louisiana : East Baton Rouge",22033,65+,All,All,"Autism Spectrum Disorders",0
County,"Louisiana : East Carroll",22035,65+,All,All,"Autism Spectrum Disorders",0
County,"Louisiana : East Feliciana",22037,65+,All,All,"Autism Spectrum Disorders",""
County,"Louisiana : Evangeline",22039,65+,All,All,"Autism Spectrum Disorders",""
County,"Louisiana : Franklin",22041,65+,All,All,"Autism Spectrum Disorders",0
County,"Louisiana : Grant",22043,65+,All,All,"Autism Spectrum Disorders",""
County,"Louisiana : Iberia",22045,65+,All,All,"Autism Spectrum Disorders",""
County,"Louisiana : Iberville",22047,65+,All,All,"Autism Spectrum Disorders",""
County,"Louisiana : Jackson",22049,65+,All,All,"Autism Spectrum Disorders",""
County,"Louisiana : Jefferson",22051,65+,All,All,"Autism Spectrum Disorders",""
County,"Louisiana : Jefferson Davis",22053,65+,All,All,"Autism Spectrum Disorders",""
County,"Louisiana : LaSalle",22059,65+,All,All,"Autism Spectrum Disorders",0
County,"Louisiana : Lafayette",22055,65+,All,All,"Autism Spectrum Disorders",""
County,"Louisiana : Lafourche",22057,65+,All,All,"Autism Spectrum Disorders",""
County,"Louisiana : Lincoln",22061,65+,All,All,"Autism Spectrum Disorders",""
County,"Louisiana : Livingston",22063,65+,All,All,"Autism Spectrum Disorders",""
County,"Louisiana : Madison",22065,65+,All,All,"Autism Spectrum Disorders",0
County,"Louisiana : Morehouse",22067,65+,All,All,"Autism Spectrum Disorders",""
County,"Louisiana : Natchitoches",22069,65+,All,All,"Autism Spectrum Disorders",""
County,"Louisiana : Orleans",22071,65+,All,All,"Autism Spectrum Disorders",""
County,"Louisiana : Ouachita",22073,65+,All,All,"Autism Spectrum Disorders",""
County,"Louisiana : Plaquemines",22075,65+,All,All,"Autism Spectrum Disorders",""
County,"Louisiana : Pointe Coupee",22077,65+,All,All,"Autism Spectrum Disorders",""
County,"Louisiana : Rapides",22079,65+,All,All,"Autism Spectrum Disorders",""
County,"Louisiana : Red River",22081,65+,All,All,"Autism Spectrum Disorders",0
County,"Louisiana : Richland",22083,65+,All,All,"Autism Spectrum Disorders",""
County,"Louisiana : Sabine",22085,65+,All,All,"Autism Spectrum Disorders",0
County,"Louisiana : St. Bernard",22087,65+,All,All,"Autism Spectrum Disorders",""
County,"Louisiana : St. Charles",22089,65+,All,All,"Autism Spectrum Disorders",""
County,"Louisiana : St. Helena",22091,65+,All,All,"Autism Spectrum Disorders",0
County,"Louisiana : St. James",22093,65+,All,All,"Autism Spectrum Disorders",""
County,"Louisiana : St. John the Baptist",22095,65+,All,All,"Autism Spectrum Disorders",""
County,"Louisiana : St. Landry",22097,65+,All,All,"Autism Spectrum Disorders",""
County,"Louisiana : St. Martin",22099,65+,All,All,"Autism Spectrum Disorders",""
County,"Louisiana : St. Mary",22101,65+,All,All,"Autism Spectrum Disorders",""
County,"Louisiana : St. Tammany",22103,65+,All,All,"Autism Spectrum Disorders",""
County,"Louisiana : Tangipahoa",22105,65+,All,All,"Autism Spectrum Disorders",0
County,"Louisiana : Tensas",22107,65+,All,All,"Autism Spectrum Disorders",0
County,"Louisiana : Terrebonne",22109,65+,All,All,"Autism Spectrum Disorders",""
County,"Louisiana : Union",22111,65+,All,All,"Autism Spectrum Disorders",""
County,"Louisiana : Unknown",22999,65+,All,All,"Autism Spectrum Disorders",""
County,"Louisiana : Vermilion",22113,65+,All,All,"Autism Spectrum Disorders",""
County,"Louisiana : Vernon",22115,65+,All,All,"Autism Spectrum Disorders",0
County,"Louisiana : Washington",22117,65+,All,All,"Autism Spectrum Disorders",0
County,"Louisiana : Webster",22119,65+,All,All,"Autism Spectrum Disorders",""
County,"Louisiana : West Baton Rouge",22121,65+,All,All,"Autism Spectrum Disorders",""
County,"Louisiana : West Carroll",22123,65+,All,All,"Autism Spectrum Disorders",0
County,"Louisiana : West Feliciana",22125,65+,All,All,"Autism Spectrum Disorders",""
County,"Louisiana : Winn",22127,65+,All,All,"Autism Spectrum Disorders",0
State,Louisiana,22,65+,All,All,"Autism Spectrum Disorders",0.0001
County,"Maine : Androscoggin",23001,65+,All,All,"Autism Spectrum Disorders",""
County,"Maine : Aroostook",23003,65+,All,All,"Autism Spectrum Disorders",""
County,"Maine : Cumberland",23005,65+,All,All,"Autism Spectrum Disorders",""
County,"Maine : Franklin",23007,65+,All,All,"Autism Spectrum Disorders",""
County,"Maine : Hancock",23009,65+,All,All,"Autism Spectrum Disorders",""
County,"Maine : Kennebec",23011,65+,All,All,"Autism Spectrum Disorders",""
County,"Maine : Knox",23013,65+,All,All,"Autism Spectrum Disorders",""
County,"Maine : Lincoln",23015,65+,All,All,"Autism Spectrum Disorders",""
County,"Maine : Oxford",23017,65+,All,All,"Autism Spectrum Disorders",""
County,"Maine : Penobscot",23019,65+,All,All,"Autism Spectrum Disorders",""
County,"Maine : Piscataquis",23021,65+,All,All,"Autism Spectrum Disorders",""
County,"Maine : Sagadahoc",23023,65+,All,All,"Autism Spectrum Disorders",""
County,"Maine : Somerset",23025,65+,All,All,"Autism Spectrum Disorders",""
County,"Maine : Unknown",23999,65+,All,All,"Autism Spectrum Disorders",""
County,"Maine : Waldo",23027,65+,All,All,"Autism Spectrum Disorders",""
County,"Maine : Washington",23029,65+,All,All,"Autism Spectrum Disorders",""
County,"Maine : York",23031,65+,All,All,"Autism Spectrum Disorders",""
State,Maine,23,65+,All,All,"Autism Spectrum Disorders",0.0001
County,"Maryland : Allegany",24001,65+,All,All,"Autism Spectrum Disorders",""
County,"Maryland : Anne Arundel",24003,65+,All,All,"Autism Spectrum Disorders",""
County,"Maryland : Baltimore",24005,65+,All,All,"Autism Spectrum Disorders",0.0001
County,"Maryland : Baltimore City",24510,65+,All,All,"Autism Spectrum Disorders",""
County,"Maryland : Calvert",24009,65+,All,All,"Autism Spectrum Disorders",""
County,"Maryland : Caroline",24011,65+,All,All,"Autism Spectrum Disorders",""
County,"Maryland : Carroll",24013,65+,All,All,"Autism Spectrum Disorders",0
County,"Maryland : Cecil",24015,65+,All,All,"Autism Spectrum Disorders",""
County,"Maryland : Charles",24017,65+,All,All,"Autism Spectrum Disorders",""
County,"Maryland : Dorchester",24019,65+,All,All,"Autism Spectrum Disorders",""
County,"Maryland : Frederick",24021,65+,All,All,"Autism Spectrum Disorders",""
County,"Maryland : Garrett",24023,65+,All,All,"Autism Spectrum Disorders",""
County,"Maryland : Harford",24025,65+,All,All,"Autism Spectrum Disorders",""
County,"Maryland : Howard",24027,65+,All,All,"Autism Spectrum Disorders",""
County,"Maryland : Kent",24029,65+,All,All,"Autism Spectrum Disorders",0
County,"Maryland : Montgomery",24031,65+,All,All,"Autism Spectrum Disorders",""
County,"Maryland : Prince George's",24033,65+,All,All,"Autism Spectrum Disorders",""
County,"Maryland : Queen Anne's",24035,65+,All,All,"Autism Spectrum Disorders",""
County,"Maryland : Somerset",24039,65+,All,All,"Autism Spectrum Disorders",""
County,"Maryland : St. Mary's",24037,65+,All,All,"Autism Spectrum Disorders",""
County,"Maryland : Talbot",24041,65+,All,All,"Autism Spectrum Disorders",""
County,"Maryland : Unknown",24999,65+,All,All,"Autism Spectrum Disorders",""
County,"Maryland : Washington",24043,65+,All,All,"Autism Spectrum Disorders",0
County,"Maryland : Wicomico",24045,65+,All,All,"Autism Spectrum Disorders",""
County,"Maryland : Worcester",24047,65+,All,All,"Autism Spectrum Disorders",""
State,Maryland,24,65+,All,All,"Autism Spectrum Disorders",0.0001
County,"Massachusetts : Barnstable",25001,65+,All,All,"Autism Spectrum Disorders",""
County,"Massachusetts : Berkshire",25003,65+,All,All,"Autism Spectrum Disorders",""
County,"Massachusetts : Bristol",25005,65+,All,All,"Autism Spectrum Disorders",""
County,"Massachusetts : Dukes",25007,65+,All,All,"Autism Spectrum Disorders",""
County,"Massachusetts : Essex",25009,65+,All,All,"Autism Spectrum Disorders",""
County,"Massachusetts : Franklin",25011,65+,All,All,"Autism Spectrum Disorders",""
County,"Massachusetts : Hampden",25013,65+,All,All,"Autism Spectrum Disorders",""
County,"Massachusetts : Hampshire",25015,65+,All,All,"Autism Spectrum Disorders",""
County,"Massachusetts : Middlesex",25017,65+,All,All,"Autism Spectrum Disorders",0.0002
County,"Massachusetts : Nantucket",25019,65+,All,All,"Autism Spectrum Disorders",0
County,"Massachusetts : Norfolk",25021,65+,All,All,"Autism Spectrum Disorders",""
County,"Massachusetts : Plymouth",25023,65+,All,All,"Autism Spectrum Disorders",""
County,"Massachusetts : Suffolk",25025,65+,All,All,"Autism Spectrum Disorders",""
County,"Massachusetts : Unknown",25999,65+,All,All,"Autism Spectrum Disorders",""
County,"Massachusetts : Worcester",25027,65+,All,All,"Autism Spectrum Disorders",0.0002
State,Massachusetts,25,65+,All,All,"Autism Spectrum Disorders",0.0002
County,"Michigan : Alcona",26001,65+,All,All,"Autism Spectrum Disorders",""
County,"Michigan : Alger",26003,65+,All,All,"Autism Spectrum Disorders",0
County,"Michigan : Allegan",26005,65+,All,All,"Autism Spectrum Disorders",0
County,"Michigan : Alpena",26007,65+,All,All,"Autism Spectrum Disorders",""
County,"Michigan : Antrim",26009,65+,All,All,"Autism Spectrum Disorders",""
County,"Michigan : Arenac",26011,65+,All,All,"Autism Spectrum Disorders",""
County,"Michigan : Baraga",26013,65+,All,All,"Autism Spectrum Disorders",0
County,"Michigan : Barry",26015,65+,All,All,"Autism Spectrum Disorders",""
County,"Michigan : Bay",26017,65+,All,All,"Autism Spectrum Disorders",""
County,"Michigan : Benzie",26019,65+,All,All,"Autism Spectrum Disorders",""
County,"Michigan : Berrien",26021,65+,All,All,"Autism Spectrum Disorders",""
County,"Michigan : Branch",26023,65+,All,All,"Autism Spectrum Disorders",""
County,"Michigan : Calhoun",26025,65+,All,All,"Autism Spectrum Disorders",0
County,"Michigan : Cass",26027,65+,All,All,"Autism Spectrum Disorders",""
County,"Michigan : Charlevoix",26029,65+,All,All,"Autism Spectrum Disorders",""
County,"Michigan : Cheboygan",26031,65+,All,All,"Autism Spectrum Disorders",""
County,"Michigan : Chippewa",26033,65+,All,All,"Autism Spectrum Disorders",""
County,"Michigan : Clare",26035,65+,All,All,"Autism Spectrum Disorders",""
County,"Michigan : Clinton",26037,65+,All,All,"Autism Spectrum Disorders",""
County,"Michigan : Crawford",26039,65+,All,All,"Autism Spectrum Disorders",0
County,"Michigan : Delta",26041,65+,All,All,"Autism Spectrum Disorders",""
County,"Michigan : Dickinson",26043,65+,All,All,"Autism Spectrum Disorders",""
County,"Michigan : Eaton",26045,65+,All,All,"Autism Spectrum Disorders",""
County,"Michigan : Emmet",26047,65+,All,All,"Autism Spectrum Disorders",""
County,"Michigan : Genesee",26049,65+,All,All,"Autism Spectrum Disorders",""
County,"Michigan : Gladwin",26051,65+,All,All,"Autism Spectrum Disorders",0
County,"Michigan : Gogebic",26053,65+,All,All,"Autism Spectrum Disorders",""
County,"Michigan : Grand Traverse",26055,65+,All,All,"Autism Spectrum Disorders",""
County,"Michigan : Gratiot",26057,65+,All,All,"Autism Spectrum Disorders",""
County,"Michigan : Hillsdale",26059,65+,All,All,"Autism Spectrum Disorders",""
County,"Michigan : Houghton",26061,65+,All,All,"Autism Spectrum Disorders",""
County,"Michigan : Huron",26063,65+,All,All,"Autism Spectrum Disorders",""
County,"Michigan : Ingham",26065,65+,All,All,"Autism Spectrum Disorders",""
County,"Michigan : Ionia",26067,65+,All,All,"Autism Spectrum Disorders",""
County,"Michigan : Iosco",26069,65+,All,All,"Autism Spectrum Disorders",""
County,"Michigan : Iron",26071,65+,All,All,"Autism Spectrum Disorders",""
County,"Michigan : Isabella",26073,65+,All,All,"Autism Spectrum Disorders",""
County,"Michigan : Jackson",26075,65+,All,All,"Autism Spectrum Disorders",""
County,"Michigan : Kalamazoo",26077,65+,All,All,"Autism Spectrum Disorders",""
County,"Michigan : Kalkaska",26079,65+,All,All,"Autism Spectrum Disorders",""
County,"Michigan : Kent",26081,65+,All,All,"Autism Spectrum Disorders",""
County,"Michigan : Keweenaw",26083,65+,All,All,"Autism Spectrum Disorders",""
County,"Michigan : Lake",26085,65+,All,All,"Autism Spectrum Disorders",""
County,"Michigan : Lapeer",26087,65+,All,All,"Autism Spectrum Disorders",""
County,"Michigan : Leelanau",26089,65+,All,All,"Autism Spectrum Disorders",""
County,"Michigan : Lenawee",26091,65+,All,All,"Autism Spectrum Disorders",""
County,"Michigan : Livingston",26093,65+,All,All,"Autism Spectrum Disorders",0
County,"Michigan : Luce",26095,65+,All,All,"Autism Spectrum Disorders",""
County,"Michigan : Mackinac",26097,65+,All,All,"Autism Spectrum Disorders",0
County,"Michigan : Macomb",26099,65+,All,All,"Autism Spectrum Disorders",""
County,"Michigan : Manistee",26101,65+,All,All,"Autism Spectrum Disorders",""
County,"Michigan : Marquette",26103,65+,All,All,"Autism Spectrum Disorders",""
County,"Michigan : Mason",26105,65+,All,All,"Autism Spectrum Disorders",""
County,"Michigan : Mecosta",26107,65+,All,All,"Autism Spectrum Disorders",""
County,"Michigan : Menominee",26109,65+,All,All,"Autism Spectrum Disorders",""
County,"Michigan : Midland",26111,65+,All,All,"Autism Spectrum Disorders",""
County,"Michigan : Missaukee",26113,65+,All,All,"Autism Spectrum Disorders",""
County,"Michigan : Monroe",26115,65+,All,All,"Autism Spectrum Disorders",0
County,"Michigan : Montcalm",26117,65+,All,All,"Autism Spectrum Disorders",""
County,"Michigan : Montmorency",26119,65+,All,All,"Autism Spectrum Disorders",""
County,"Michigan : Muskegon",26121,65+,All,All,"Autism Spectrum Disorders",0
County,"Michigan : Newaygo",26123,65+,All,All,"Autism Spectrum Disorders",""
County,"Michigan : Oakland",26125,65+,All,All,"Autism Spectrum Disorders",""
County,"Michigan : Oceana",26127,65+,All,All,"Autism Spectrum Disorders",0
County,"Michigan : Ogemaw",26129,65+,All,All,"Autism Spectrum Disorders",""
County,"Michigan : Ontonagon",26131,65+,All,All,"Autism Spectrum Disorders",""
County,"Michigan : Osceola",26133,65+,All,All,"Autism Spectrum Disorders",""
County,"Michigan : Oscoda",26135,65+,All,All,"Autism Spectrum Disorders",0
County,"Michigan : Otsego",26137,65+,All,All,"Autism Spectrum Disorders",""
County,"Michigan : Ottawa",26139,65+,All,All,"Autism Spectrum Disorders",""
County,"Michigan : Presque Isle",26141,65+,All,All,"Autism Spectrum Disorders",0
County,"Michigan : Roscommon",26143,65+,All,All,"Autism Spectrum Disorders",""
County,"Michigan : Saginaw",26145,65+,All,All,"Autism Spectrum Disorders",""
County,"Michigan : Sanilac",26151,65+,All,All,"Autism Spectrum Disorders",""
County,"Michigan : Schoolcraft",26153,65+,All,All,"Autism Spectrum Disorders",0
County,"Michigan : Shiawassee",26155,65+,All,All,"Autism Spectrum Disorders",""
County,"Michigan : St. Clair",26147,65+,All,All,"Autism Spectrum Disorders",""
County,"Michigan : St. Joseph",26149,65+,All,All,"Autism Spectrum Disorders",""
County,"Michigan : Tuscola",26157,65+,All,All,"Autism Spectrum Disorders",""
County,"Michigan : Unknown",26999,65+,All,All,"Autism Spectrum Disorders",""
County,"Michigan : Van Buren",26159,65+,All,All,"Autism Spectrum Disorders",""
County,"Michigan : Washtenaw",26161,65+,All,All,"Autism Spectrum Disorders",""
County,"Michigan : Wayne",26163,65+,All,All,"Autism Spectrum Disorders",0.0001
County,"Michigan : Wexford",26165,65+,All,All,"Autism Spectrum Disorders",""
State,Michigan,26,65+,All,All,"Autism Spectrum Disorders",0.0001
County,"Minnesota : Aitkin",27001,65+,All,All,"Autism Spectrum Disorders",""
County,"Minnesota : Anoka",27003,65+,All,All,"Autism Spectrum Disorders",""
County,"Minnesota : Becker",27005,65+,All,All,"Autism Spectrum Disorders",""
County,"Minnesota : Beltrami",27007,65+,All,All,"Autism Spectrum Disorders",""
County,"Minnesota : Benton",27009,65+,All,All,"Autism Spectrum Disorders",""
County,"Minnesota : Big Stone",27011,65+,All,All,"Autism Spectrum Disorders",""
County,"Minnesota : Blue Earth",27013,65+,All,All,"Autism Spectrum Disorders",0
County,"Minnesota : Brown",27015,65+,All,All,"Autism Spectrum Disorders",""
County,"Minnesota : Carlton",27017,65+,All,All,"Autism Spectrum Disorders",""
County,"Minnesota : Carver",27019,65+,All,All,"Autism Spectrum Disorders",""
County,"Minnesota : Cass",27021,65+,All,All,"Autism Spectrum Disorders",""
County,"Minnesota : Chippewa",27023,65+,All,All,"Autism Spectrum Disorders",""
County,"Minnesota : Chisago",27025,65+,All,All,"Autism Spectrum Disorders",""
County,"Minnesota : Clay",27027,65+,All,All,"Autism Spectrum Disorders",0
County,"Minnesota : Clearwater",27029,65+,All,All,"Autism Spectrum Disorders",0
County,"Minnesota : Cook",27031,65+,All,All,"Autism Spectrum Disorders",0
County,"Minnesota : Cottonwood",27033,65+,All,All,"Autism Spectrum Disorders",""
County,"Minnesota : Crow Wing",27035,65+,All,All,"Autism Spectrum Disorders",""
County,"Minnesota : Dakota",27037,65+,All,All,"Autism Spectrum Disorders",""
County,"Minnesota : Dodge",27039,65+,All,All,"Autism Spectrum Disorders",""
County,"Minnesota : Douglas",27041,65+,All,All,"Autism Spectrum Disorders",""
County,"Minnesota : Faribault",27043,65+,All,All,"Autism Spectrum Disorders",""
County,"Minnesota : Fillmore",27045,65+,All,All,"Autism Spectrum Disorders",""
County,"Minnesota : Freeborn",27047,65+,All,All,"Autism Spectrum Disorders",""
County,"Minnesota : Goodhue",27049,65+,All,All,"Autism Spectrum Disorders",""
County,"Minnesota : Grant",27051,65+,All,All,"Autism Spectrum Disorders",0
County,"Minnesota : Hennepin",27053,65+,All,All,"Autism Spectrum Disorders",""
County,"Minnesota : Houston",27055,65+,All,All,"Autism Spectrum Disorders",""
County,"Minnesota : Hubbard",27057,65+,All,All,"Autism Spectrum Disorders",""
County,"Minnesota : Isanti",27059,65+,All,All,"Autism Spectrum Disorders",""
County,"Minnesota : Itasca",27061,65+,All,All,"Autism Spectrum Disorders",""
County,"Minnesota : Jackson",27063,65+,All,All,"Autism Spectrum Disorders",""
County,"Minnesota : Kanabec",27065,65+,All,All,"Autism Spectrum Disorders",""
County,"Minnesota : Kandiyohi",27067,65+,All,All,"Autism Spectrum Disorders",""
County,"Minnesota : Kittson",27069,65+,All,All,"Autism Spectrum Disorders",""
County,"Minnesota : Koochiching",27071,65+,All,All,"Autism Spectrum Disorders",""
